timestamp,relativeHumidity,airTemp,rainfall,speedWind,dirWind
2022-06-09 00:00,99.1,13.93,0.508,0,15.41
2022-06-09 00:15,99.3,13.87,0,0,0.842
2022-06-09 00:30,99.4,13.83,0,0,0.833
2022-06-09 00:45,99.5,13.82,0,0,264.6
2022-06-09 01:00,99.6,13.82,0,0,241.1
2022-06-09 01:15,99.7,13.85,0,0,245
2022-06-09 01:30,99.8,13.89,0,0,245
2022-06-09 01:45,99.8,13.91,0,0,249.6
2022-06-09 02:00,99.8,13.91,0,0,249.6
2022-06-09 02:15,99.8,13.89,0,0,249.6
2022-06-09 02:30,99.8,13.84,0,0,249.6
2022-06-09 02:45,99.6,13.68,0.254,0,249.6
2022-06-09 03:00,99.5,13.4,0,0,249.6
2022-06-09 03:15,99.7,13.27,0,0,249.6
2022-06-09 03:30,99.9,13.34,0,0,249.6
2022-06-09 03:45,100,13.37,0,0,249.6
2022-06-09 04:00,99.9,13.31,0,0,249.6
2022-06-09 04:15,100,13.36,0,0,249.6
2022-06-09 04:30,100,13.38,0,0,320.7
2022-06-09 04:45,100,13.38,0,0,320.7
2022-06-09 05:00,100,13.42,0,0,320.7
2022-06-09 05:15,99.9,13.2,0,0,314.5
2022-06-09 05:30,100,13,0,0,314.5
2022-06-09 05:45,100,12.98,0,0,314.5
2022-06-09 06:00,100,12.93,0,0,314.5
2022-06-09 06:15,100,13.14,0,0,314.5
2022-06-09 06:30,100,13.35,0,0,314.5
2022-06-09 06:45,100,13.46,0,0,71.06
2022-06-09 07:00,100,13.85,0,0,66.16
2022-06-09 07:15,100,13.88,0,0,37.16
2022-06-09 07:30,100,14.18,0,0,88
2022-06-09 07:45,95.2,14.7,0,0,60.09
2022-06-09 08:00,93.9,15.2,0,0,66.71
2022-06-09 08:15,92.4,15.66,0,0,50.64
2022-06-09 08:30,92.8,15.69,0,0,74.39
2022-06-09 08:45,92.6,15.57,0,0.017,6.032
2022-06-09 09:00,89.9,15.73,0,0.03,182.1
2022-06-09 09:15,88.6,16.21,0,0.669,31.3
2022-06-09 09:30,88.5,16.53,0,0.997,116.1
2022-06-09 09:45,83.3,16.84,0,0.609,59.66
2022-06-09 10:00,82.7,17.63,0,0.401,81.4
2022-06-09 10:15,80.5,18,0,0.346,172.9
2022-06-09 10:30,78.68,18.84,0,0.121,177.4
2022-06-09 10:45,75.73,19.17,0,0.065,60.64
2022-06-09 11:00,73.97,20.54,0,0.276,38.46
2022-06-09 11:15,71.13,19.72,0,0.247,159.4
2022-06-09 11:30,68.32,20.86,0,1.294,54.6
2022-06-09 11:45,75.44,20.15,0,1.568,59.29
2022-06-09 12:00,72.52,19.86,0,0.332,15.03
2022-06-09 12:15,71.91,19.98,0,0.163,108.6
2022-06-09 12:30,78.01,19.7,0,0.102,250.8
2022-06-09 12:45,85.7,18.21,0,0,23.55
2022-06-09 13:00,89,17.05,0,0,81.7
2022-06-09 13:15,92.8,16.36,0,0,37.86
2022-06-09 13:30,90.4,15.87,0,0,38.58
2022-06-09 13:45,91.7,15.98,0,0,20.17
2022-06-09 14:00,91.7,15.97,0,0,147.7
2022-06-09 14:15,89.4,15.93,0,0,21
2022-06-09 14:30,89.5,15.93,0,0,60.99
2022-06-09 14:45,87.9,16.18,0,0.015,5.297
2022-06-09 15:00,88.1,16.3,0,0,58.34
2022-06-09 15:15,85.8,16.49,0,0,75.21
2022-06-09 15:30,86.6,16.54,0,0,9.89
2022-06-09 15:45,85.1,16.83,0,0,52.59
2022-06-09 16:00,85.7,16.95,0,0,85
2022-06-09 16:15,82.4,17.1,0,0,9.83
2022-06-09 16:30,83.3,17.24,0,0,99.4
2022-06-09 16:45,82.1,17.28,0,0,74.64
2022-06-09 17:00,81.8,17.4,0,0,46.92
2022-06-09 17:15,83.3,17.52,0,0,77.52
2022-06-09 17:30,87.9,17.24,0,0.014,66.71
2022-06-09 17:45,90.4,16.71,0,0.488,101.2
2022-06-09 18:00,91.7,16.23,0,0.663,102.6
2022-06-09 18:15,93.1,15.86,0,0.359,115.4
2022-06-09 18:30,94.3,15.6,0,0.16,147.6
2022-06-09 18:45,95,15.36,0,0,42.37
2022-06-09 19:00,96,15.14,0,0.014,57.05
2022-06-09 19:15,95.7,15.09,0,0.462,93.2
2022-06-09 19:30,94.8,14.98,0,0.473,39.16
2022-06-09 19:45,94.2,14.64,0,1.079,77.58
2022-06-09 20:00,95.3,14.39,0,0.306,78.65
2022-06-09 20:15,96.5,14.31,0.508,0.114,224.8
2022-06-09 20:30,97.2,14.24,0.254,0,155.1
2022-06-09 20:45,97.9,14.15,1.524,0,154.4
2022-06-09 21:00,98.3,14.09,1.27,0,148
2022-06-09 21:15,98.6,14.11,1.778,0,148.1
2022-06-09 21:30,98.8,14.08,2.032,0,148.1
2022-06-09 21:45,99,14.07,1.524,0,170.7
2022-06-09 22:00,99.1,14.02,0.762,0,170.7
2022-06-09 22:15,99.1,13.96,0.254,0,170.7
2022-06-09 22:30,99.3,13.91,0,0,170.7
2022-06-09 22:45,99.4,13.92,0,0,170.7
2022-06-09 23:00,99.5,13.92,0.508,0,170.7
2022-06-09 23:15,99.7,14.03,0,0,170.7
2022-06-09 23:30,99.7,14.01,0,0,170.7
2022-06-09 23:45,99.8,14.1,0.254,0,170.7
2022-06-10 00:00,99.8,14.15,0,0,170.7
2022-06-10 00:15,99.8,14.14,0,0,170.6
2022-06-10 00:30,99.8,14.1,0,0,170.7
2022-06-10 00:45,99.8,14.08,0,0,170.7
2022-06-10 01:00,99.8,14.04,0,0,170.7
2022-06-10 01:15,99.9,14.04,0,0,170.7
2022-06-10 01:30,99.9,13.98,0,0,164.6
2022-06-10 01:45,99.7,13.76,0,0,164.6
2022-06-10 02:00,99.8,13.69,0,0,2.288
2022-06-10 02:15,99.7,13.45,0,0,2.275
2022-06-10 02:30,99.9,13.31,0,0,2.277
2022-06-10 02:45,99.9,13.33,0,0,2.275
2022-06-10 03:00,100,13.41,0,0,350.4
2022-06-10 03:15,100,13.44,0,0,320.6
2022-06-10 03:30,100,13.35,0,0,29.25
2022-06-10 03:45,100,13.32,0,0,84.7
2022-06-10 04:00,100,13.36,0,0,39.03
2022-06-10 04:15,100,13.35,0,0,36.69
2022-06-10 04:30,100,13.45,0,0,36.69
2022-06-10 04:45,100,13.5,0,0,36.69
2022-06-10 05:00,100,13.46,0,0,36.77
2022-06-10 05:15,100,13.48,0,0,36.78
2022-06-10 05:30,99.7,13.26,0,0,36.81
2022-06-10 05:45,100,12.93,0,0,36.82
2022-06-10 06:00,100,13.06,0,0,36.81
2022-06-10 06:15,100,13.1,0,0,28.36
2022-06-10 06:30,100,13.15,0,0,28.36
2022-06-10 06:45,100,13.34,0,0,29.05
2022-06-10 07:00,100,13.69,0,0,29.06
2022-06-10 07:15,100,14.04,0,0,36.08
2022-06-10 07:30,100,14.73,0,0,125.4
2022-06-10 07:45,90.5,15.55,0,0,174.7
2022-06-10 08:00,89.1,16.61,0,0.014,218.1
2022-06-10 08:15,88.3,17.22,0,0.123,121.7
2022-06-10 08:30,84,17.78,0,0,179.9
2022-06-10 08:45,81.3,18.33,0,0,171.8
2022-06-10 09:00,77.97,18.78,0,0.386,218.6
2022-06-10 09:15,78.25,18.93,0,0.229,176.9
2022-06-10 09:30,77.41,19.12,0,0.055,233.6
2022-06-10 09:45,78.01,20.22,0,0.472,77.04
2022-06-10 10:00,69.87,20.5,0,1.028,184
2022-06-10 10:15,71.73,20.77,0,0.537,178.4
2022-06-10 10:30,75.71,20.56,0,0.262,37.28
2022-06-10 10:45,75.75,20.94,0,0.241,97.4
2022-06-10 11:00,66.63,21.69,0,0.469,131.2
2022-06-10 11:15,63.44,22.63,0,0.477,213.8
2022-06-10 11:30,62.99,22.78,0,0.463,44.34
2022-06-10 11:45,61.26,23.04,0,0.655,350.8
2022-06-10 12:00,64.55,22.97,0,0.671,193.9
2022-06-10 12:15,62.5,23,0,0.683,162.6
2022-06-10 12:30,58.54,24.08,0,0.405,248.5
2022-06-10 12:45,55.65,24.53,0,0.725,84.6
2022-06-10 13:00,54.47,24.45,0,0.272,246.7
2022-06-10 13:15,58.62,24.78,0,0.472,46.43
2022-06-10 13:30,63.92,23.31,0,1.868,70.18
2022-06-10 13:45,55.53,22.66,0,1.497,99.4
2022-06-10 14:00,66.65,22.82,0,1.278,30.91
2022-06-10 14:15,62.49,22.53,0,1.952,69.68
2022-06-10 14:30,67.19,22.25,0,1.659,102.8
2022-06-10 14:45,62.56,22.43,0,1.608,79.38
2022-06-10 15:00,63.06,22.44,0,2.298,66.77
2022-06-10 15:15,65.92,22.11,0,1.323,94.9
2022-06-10 15:30,66.38,21.76,0,1.064,199.9
2022-06-10 15:45,68.37,21.62,0,0.226,171.2
2022-06-10 16:00,70.38,20.59,0,0.124,228.5
2022-06-10 16:15,76.38,19.95,0,0.097,4.54
2022-06-10 16:30,78.94,19.43,0,0,228.8
2022-06-10 16:45,82,19.02,0,0.087,4.407
2022-06-10 17:00,83.5,18.77,0,0.08,79.69
2022-06-10 17:15,86.1,18.57,0,1.302,92
2022-06-10 17:30,88.7,18.2,0,1.285,90.9
2022-06-10 17:45,89.9,17.87,0,0.916,94.8
2022-06-10 18:00,91.6,17.6,0,0.834,58.71
2022-06-10 18:15,92.3,17.33,0,0.815,21.84
2022-06-10 18:30,93.5,17.03,0,0.933,69.39
2022-06-10 18:45,94.4,16.72,0,0.805,44.47
2022-06-10 19:00,95.3,16.61,0,0.603,64.55
2022-06-10 19:15,95.9,16.44,0,1.122,80.3
2022-06-10 19:30,96.3,16.28,0,0.61,68.32
2022-06-10 19:45,96.5,16.13,0,0.635,74.14
2022-06-10 20:00,96.6,15.96,0,0.498,53.68
2022-06-10 20:15,96.5,15.84,0,1.023,47.72
2022-06-10 20:30,96.1,15.59,0,0.387,41.09
2022-06-10 20:45,96.7,15.36,0,0.506,69.37
2022-06-10 21:00,97.1,15.41,0,0.545,99.2
2022-06-10 21:15,97.2,15.5,0,0.118,86.5
2022-06-10 21:30,97.4,15.57,0,0.149,167.6
2022-06-10 21:45,96.7,15.64,0,0.106,30.18
2022-06-10 22:00,96.3,15.69,0,0.03,31.01
2022-06-10 22:15,96.7,15.67,0,0.2,39.96
2022-06-10 22:30,96.8,15.58,0,0.423,78.85
2022-06-10 22:45,97.4,15.52,0,0.307,60.72
2022-06-10 23:00,97.4,15.51,0,0.243,21.87
2022-06-10 23:15,97.8,15.41,0,0.298,71.32
2022-06-10 23:30,97.6,15.47,0,0.474,102.7
2022-06-10 23:45,97.4,15.44,0,0.557,75.59
2022-06-11 00:00,97.3,15.4,0,1.139,54.32
2022-06-11 00:15,97.5,15.36,0,0.872,39.43
2022-06-11 00:30,97.1,15.3,0,0.607,117
2022-06-11 00:45,96.5,15.28,0,0.368,68.69
2022-06-11 01:00,96.4,15.24,0,0.172,92.8
2022-06-11 01:15,97,15.26,0,0.016,75.3
2022-06-11 01:30,97.5,15.21,0.254,0,75.31
2022-06-11 01:45,98.1,15.13,0.254,0.023,1.476
2022-06-11 02:00,98.4,15.09,0,0,1.48
2022-06-11 02:15,98.6,15.02,0.508,0,1.499
2022-06-11 02:30,98.9,14.98,0,0,0.06
2022-06-11 02:45,99,14.92,0,0,0.058
2022-06-11 03:00,99.1,14.91,0,0,0.059
2022-06-11 03:15,99,14.82,0,0,0.058
2022-06-11 03:30,99.2,14.78,0,0,0.059
2022-06-11 03:45,99.4,14.78,0,0,0.06
2022-06-11 04:00,99.4,14.83,0,0,0.06
2022-06-11 04:15,99,14.7,0,0,3.506
2022-06-11 04:30,99,14.56,0,0,285.7
2022-06-11 04:45,98.7,14.52,0,0,12.86
2022-06-11 05:00,98.7,14.44,0.254,0,12.86
2022-06-11 05:15,98.3,14.31,0.508,0,7.591
2022-06-11 05:30,98.3,14.19,0.254,0,339.9
2022-06-11 05:45,98.2,14.12,0.762,0,338
2022-06-11 06:00,98.2,14.07,0,0.112,164.5
2022-06-11 06:15,98.2,14.07,0.508,0.058,297.4
2022-06-11 06:30,98.6,14.08,0.254,0,300
2022-06-11 06:45,98.7,14.11,0.762,0,300
2022-06-11 07:00,98.9,14.15,0.508,0,299.9
2022-06-11 07:15,99,14.2,0.254,0,273.2
2022-06-11 07:30,99.1,14.24,0.762,0,273.8
2022-06-11 07:45,99.1,14.21,0.508,0,280.3
2022-06-11 08:00,98.8,14.12,0.254,0.02,221.6
2022-06-11 08:15,98.5,14.01,0.508,0,222
2022-06-11 08:30,98.4,14.06,0,0,226.8
2022-06-11 08:45,98.1,14.31,0,0,219.1
2022-06-11 09:00,97,14.58,0,0,219.1
2022-06-11 09:15,94.7,14.82,0.254,0,218.8
2022-06-11 09:30,93.6,15.13,0,0.014,80.3
2022-06-11 09:45,88.1,15.72,0,0.193,0.066
2022-06-11 10:00,89.5,16.64,0,0.122,90
2022-06-11 10:15,81.8,17.52,0,0.669,56.56
2022-06-11 10:30,81.4,17.64,0,1.024,150.8
2022-06-11 10:45,72.01,18.36,0,0.794,76.66
2022-06-11 11:00,76.84,18.52,0,0.341,103.9
2022-06-11 11:15,72.51,19.16,0,0.29,53.18
2022-06-11 11:30,75.06,19.49,0,0.152,48.56
2022-06-11 11:45,75.5,19.59,0,0.332,233.7
2022-06-11 12:00,74.32,19.64,0,0.326,62.15
2022-06-11 12:15,74.96,19.52,0,0.316,96.2
2022-06-11 12:30,78.96,19.61,0,0.328,106
2022-06-11 12:45,69.77,19.66,0,0.317,197.4
2022-06-11 13:00,72.43,20.08,0,0.093,86.5
2022-06-11 13:15,74.48,20.13,0,0.114,199.8
2022-06-11 13:30,71.22,20.27,0,0.131,22.5
2022-06-11 13:45,70.39,20.38,0,0.096,22.67
2022-06-11 14:00,73.01,20.52,0,0.119,4.536
2022-06-11 14:15,69.94,20.82,0,0.334,23.74
2022-06-11 14:30,70.37,21.16,0,0.148,64.72
2022-06-11 14:45,67.31,20.88,0,0.261,204.1
2022-06-11 15:00,70.27,21,0,0.268,75.43
2022-06-11 15:15,64.25,20.99,0,0.38,40.34
2022-06-11 15:30,61.47,21.19,0,0.282,73.49
2022-06-11 15:45,56.94,21.39,0,0.629,79.81
2022-06-11 16:00,63.72,21.67,0,0.752,59.02
2022-06-11 16:15,54.3,21.99,0,0.796,222.5
2022-06-11 16:30,59.36,21.61,0,0.285,112.1
2022-06-11 16:45,67.96,20.65,0,0.133,179.2
2022-06-11 17:00,73.92,20.16,0,0,159.9
2022-06-11 17:15,79.47,19.74,0,0,172.4
2022-06-11 17:30,82.6,19.13,0,0,170.6
2022-06-11 17:45,83.9,18.49,0,0,64.14
2022-06-11 18:00,86,17.89,0,0,54.67
2022-06-11 18:15,87.1,17.42,0,0,54.67
2022-06-11 18:30,87.8,17.04,0,0,54.71
2022-06-11 18:45,88.2,16.85,0,0,55.07
2022-06-11 19:00,89.4,16.52,0,0,66.79
2022-06-11 19:15,89.7,16.23,0,0.014,171.8
2022-06-11 19:30,90.7,16.02,0,0,171.8
2022-06-11 19:45,91.7,15.77,0,0,171.8
2022-06-11 20:00,92.5,15.48,0,0,171.8
2022-06-11 20:15,92.8,15.19,0,0,171.8
2022-06-11 20:30,92.8,15.17,0,0,171.8
2022-06-11 20:45,94.5,15.04,0,0,171.8
2022-06-11 21:00,95,14.88,0,0,171.8
2022-06-11 21:15,95.9,14.65,0,0,171.8
2022-06-11 21:30,96.4,14.55,0,0,171.8
2022-06-11 21:45,94.7,14.67,0,0,171.9
2022-06-11 22:00,96.2,14.49,0,0,154.2
2022-06-11 22:15,97.1,14.23,0,0,154.2
2022-06-11 22:30,97.4,14.33,0,0,154.2
2022-06-11 22:45,96.5,14.47,0,0.106,19.38
2022-06-11 23:00,96.4,14.56,0,0,15.62
2022-06-11 23:15,97.7,14.48,0.254,0.107,58.24
2022-06-11 23:30,98.3,14.42,0,0.097,83.6
2022-06-11 23:45,98.3,14.4,0,0.267,19.34
2022-06-12 00:00,98.4,14.33,0,0.046,2.997
2022-06-12 00:15,98.7,14.31,0,0,3.136
2022-06-12 00:30,98.8,14.28,0,0,5.298
2022-06-12 00:45,99,14.32,0,0.038,60.49
2022-06-12 01:00,99.1,14.33,0.254,0,60.43
2022-06-12 01:15,96.8,14.18,3.556,0.748,87.2
2022-06-12 01:30,95.9,13.08,3.81,0.579,204.7
2022-06-12 01:45,97.8,12.53,1.778,0.09,23.04
2022-06-12 02:00,98.1,12.48,1.016,0,23.04
2022-06-12 02:15,98.9,12.47,2.032,0,23.05
2022-06-12 02:30,99,12.57,2.286,0,23.05
2022-06-12 02:45,99.2,12.53,1.27,0.172,76.61
2022-06-12 03:00,99.3,12.42,0.254,0.359,96
2022-06-12 03:15,99.3,12.27,0,0.018,40.37
2022-06-12 03:30,99.4,12.18,0.254,0,40.37
2022-06-12 03:45,99.4,12.18,0,0,40.36
2022-06-12 04:00,99.4,12.06,0,0,40.37
2022-06-12 04:15,99.3,11.91,0,0,38.32
2022-06-12 04:30,99.4,11.71,0,0,38.32
2022-06-12 04:45,99.5,11.64,0,0,38.32
2022-06-12 05:00,99.5,11.54,0,0,38.32
2022-06-12 05:15,99.8,11.5,0,0,37.69
2022-06-12 05:30,99.8,11.49,0,0,37.69
2022-06-12 05:45,99.8,11.5,0,0,37.69
2022-06-12 06:00,100,11.47,0,0,37.66
2022-06-12 06:15,100,11.49,0,0,37.67
2022-06-12 06:30,100,11.75,0,0,37.67
2022-06-12 06:45,100,12.59,0,0,37.75
2022-06-12 07:00,100,12.68,0,0,44.79
2022-06-12 07:15,100,13.33,0,0,49.03
2022-06-12 07:30,100,13.75,0,0,128.6
2022-06-12 07:45,99.8,14.44,0,0.082,183
2022-06-12 08:00,97.4,14.97,0,0.053,56.24
2022-06-12 08:15,95.2,16.09,0,0.052,137.6
2022-06-12 08:30,92.4,16.57,0,0.035,225.4
2022-06-12 08:45,83.3,17.67,0,0.172,237.3
2022-06-12 09:00,82.8,17.78,0,0.146,70.81
2022-06-12 09:15,80.3,18.57,0,0.204,53.47
2022-06-12 09:30,82.3,18.08,0,1.08,87.9
2022-06-12 09:45,84.4,17.12,0,1.326,86.6
2022-06-12 10:00,79.74,18.22,0,1.009,96.3
2022-06-12 10:15,85,18.01,0,1.572,47.82
2022-06-12 10:30,85.7,17.72,0,1.973,92.8
2022-06-12 10:45,76.66,18.77,0,0.874,186.3
2022-06-12 11:00,75.45,20.21,0,1.147,90.9
2022-06-12 11:15,70.24,21.06,0,0.718,12.67
2022-06-12 11:30,71.96,21.62,0,0.871,74.25
2022-06-12 11:45,73.24,21.35,0,1.041,106.7
2022-06-12 12:00,75.84,21.52,0,1.195,94.7
2022-06-12 12:15,68.14,21.13,0,1.34,188.7
2022-06-12 12:30,75.62,20.67,0,0.693,68.1
2022-06-12 12:45,75.01,19.96,0,0.527,5.508
2022-06-12 13:00,73.44,20.32,0,0.817,151.5
2022-06-12 13:15,71.17,20.98,0,0.697,130
2022-06-12 13:30,75.95,20.26,0,0.973,80.1
2022-06-12 13:45,64.49,20.91,0,1.321,237
2022-06-12 14:00,71.13,21.2,0,1.189,54.78
2022-06-12 14:15,70.29,20.84,0,1.312,170.6
2022-06-12 14:30,72.5,21.12,0,1.204,36.32
2022-06-12 14:45,66.48,21.66,0,0.899,246.6
2022-06-12 15:00,67.61,21.72,0,0.943,218.8
2022-06-12 15:15,62.43,21.69,0,0.645,55.27
2022-06-12 15:30,69.57,21.09,0,1.442,59.24
2022-06-12 15:45,71.5,20.26,0,2.024,89.1
2022-06-12 16:00,71.73,19.81,0,1.851,43.49
2022-06-12 16:15,73.07,19.81,0,0.957,23.21
2022-06-12 16:30,76.61,19.27,0,1.343,64.68
2022-06-12 16:45,80.9,18.44,0,1.994,55.59
2022-06-12 17:00,83.7,18.01,0,1.923,80.1
2022-06-12 17:15,85.4,17.66,0,1.532,74.82
2022-06-12 17:30,86.4,17.43,0,0.749,179.3
2022-06-12 17:45,89.7,17.13,0,0.811,147.7
2022-06-12 18:00,91,16.73,0,0.943,78.1
2022-06-12 18:15,91.5,16.34,0,0.683,73.44
2022-06-12 18:30,92.7,16.13,0,0.787,89.7
2022-06-12 18:45,94.4,15.76,0,0.651,79.35
2022-06-12 19:00,95.1,15.53,0,0.392,72.16
2022-06-12 19:15,95.3,15.43,0,0.485,65.74
2022-06-12 19:30,95.8,15.36,0,0.587,68.45
2022-06-12 19:45,96.1,15.34,0,0.277,45.37
2022-06-12 20:00,96.4,15.28,0,0.133,62.37
2022-06-12 20:15,96.2,15.3,0,0.06,41.99
2022-06-12 20:30,96.1,15.28,0,0.104,28.41
2022-06-12 20:45,96.5,15.36,0,0.113,102.2
2022-06-12 21:00,96.1,15.41,0,0.068,70.61
2022-06-12 21:15,95.4,15.45,0,0.702,73.05
2022-06-12 21:30,95.4,15.44,0,1.075,65.69
2022-06-12 21:45,95.6,15.38,0,0.537,54.14
2022-06-12 22:00,95.8,15.32,0,0.266,83.2
2022-06-12 22:15,95.3,15.3,0,0.699,103
2022-06-12 22:30,96.3,15.23,0,0.635,71.99
2022-06-12 22:45,97,15.04,0,0.087,75.28
2022-06-12 23:00,97.3,14.98,0,0.234,67.5
2022-06-12 23:15,97.6,14.98,0,0.07,48.44
2022-06-12 23:30,97.3,14.96,0,0.44,74.65
2022-06-12 23:45,97.1,14.92,0,0.492,92.9
2022-06-13 00:00,97.4,14.83,0.254,0.421,86.5
2022-06-13 00:15,97.5,14.72,0,0.129,112.9
2022-06-13 00:30,97.7,14.68,0,0.129,48.04
2022-06-13 00:45,97.7,14.58,0,0.163,91.8
2022-06-13 01:00,97.5,14.46,0,0.032,71.98
2022-06-13 01:15,97,14.26,0,0,144.4
2022-06-13 01:30,97.2,14.15,0.508,0,129.3
2022-06-13 01:45,97.4,14.17,0,0.216,94.4
2022-06-13 02:00,97.8,14.17,0,0.472,35.13
2022-06-13 02:15,98,14.11,0,0.435,110.5
2022-06-13 02:30,98.2,13.99,0,0.563,69.27
2022-06-13 02:45,98.3,13.96,0,0.142,49.22
2022-06-13 03:00,98.1,13.9,0,0.075,82.4
2022-06-13 03:15,98.3,13.84,0,0.021,80.1
2022-06-13 03:30,98.5,13.83,0,0.059,42.78
2022-06-13 03:45,98.2,13.77,0,0,46.4
2022-06-13 04:00,98.5,13.63,0,0.014,46.21
2022-06-13 04:15,98.8,13.66,0,0,94
2022-06-13 04:30,98.9,13.68,0,0,94
2022-06-13 04:45,99,13.72,0,0,94
2022-06-13 05:00,99,13.74,0,0,94
2022-06-13 05:15,99.1,13.77,0,0,94
2022-06-13 05:30,99.1,13.82,0,0,94
2022-06-13 05:45,99.2,13.87,0,0,94
2022-06-13 06:00,99.2,13.86,0,0,94
2022-06-13 06:15,99.3,13.87,0,0,94
2022-06-13 06:30,99.3,13.91,0,0,94
2022-06-13 06:45,99.4,14,0,0,89.5
2022-06-13 07:00,99.6,14.19,0.254,0,89.5
2022-06-13 07:15,99.7,14.59,0.508,0,89.5
2022-06-13 07:30,99.3,14.72,0.254,0,95.7
2022-06-13 07:45,98.5,14.73,0.508,0,96.4
2022-06-13 08:00,97.1,14.9,0,0.213,52.02
2022-06-13 08:15,94.4,14.91,0,0.233,40.31
2022-06-13 08:30,95.2,14.83,0.254,0.213,107.5
2022-06-13 08:45,93.5,14.56,0,0.225,143.1
2022-06-13 09:00,95.9,14.44,0.508,0.048,89
2022-06-13 09:15,95.3,14.5,0.254,0,82.7
2022-06-13 09:30,96.4,14.53,0.508,0,86.2
2022-06-13 09:45,96.5,14.74,0,0.053,15.49
2022-06-13 10:00,91.4,15.38,0,0.228,168
2022-06-13 10:15,90.6,15.85,0,0.194,70.54
2022-06-13 10:30,91.1,16.41,0,0.063,52.51
2022-06-13 10:45,87.1,17.5,0,0.152,266.7
2022-06-13 11:00,85.2,18.37,0,0.173,182
2022-06-13 11:15,85.8,18.4,0,0.384,105.9
2022-06-13 11:30,81.6,18.42,0,0.551,41.45
2022-06-13 11:45,82.4,18.82,0,0.862,62.59
2022-06-13 12:00,82.2,18.5,0,0.979,77.79
2022-06-13 12:15,78.3,18.56,0,0.895,86.9
2022-06-13 12:30,78.35,18.97,0,0.658,73.19
2022-06-13 12:45,78.14,19.54,0,0.389,40.23
2022-06-13 13:00,71.46,19.86,0,0.608,7.72
2022-06-13 13:15,74.19,19.84,0,1.076,27.45
2022-06-13 13:30,74.13,19.54,0,0.986,9.34
2022-06-13 13:45,67.31,19.74,0,1.137,8.69
2022-06-13 14:00,72.08,21.4,0,1.354,63.69
2022-06-13 14:15,56.84,22.77,0,0.683,203.7
2022-06-13 14:30,61.61,22.32,0,1.028,87.5
2022-06-13 14:45,56.95,22.63,0,1.216,119.9
2022-06-13 15:00,60.37,22.74,0,0.737,112.1
2022-06-13 15:15,55.24,22.77,0,0.513,166.5
2022-06-13 15:30,61.5,22.6,0,0.868,123
2022-06-13 15:45,68.76,21.8,0,1.386,131.9
2022-06-13 16:00,65.78,20.85,0,0.854,159.3
2022-06-13 16:15,71.58,20.13,0,0.359,196.4
2022-06-13 16:30,76.06,19.17,0,0.238,107.5
2022-06-13 16:45,71.54,19.12,0,0.226,39.29
2022-06-13 17:00,74.09,19.89,0,0.246,26.58
2022-06-13 17:15,76.84,18.68,0,0.124,262.3
2022-06-13 17:30,81,17.66,0,0.082,40.96
2022-06-13 17:45,84.5,17.17,0,0.288,64.89
2022-06-13 18:00,86.7,16.81,0,0.256,88.3
2022-06-13 18:15,87.8,16.62,0,0.048,149.5
2022-06-13 18:30,90,16.43,0,0.132,68.12
2022-06-13 18:45,90.6,16.27,0,0.015,60.05
2022-06-13 19:00,92.9,16.03,0,0.018,56.45
2022-06-13 19:15,95.4,15.64,0.254,0.31,98.8
2022-06-13 19:30,95.1,15.43,0,0.538,67.56
2022-06-13 19:45,95.8,15.42,0,0.268,35.26
2022-06-13 20:00,96.1,15.5,0,0.252,3.256
2022-06-13 20:15,96.3,15.51,0,0.13,32.03
2022-06-13 20:30,96.7,15.41,0,0.08,18.18
2022-06-13 20:45,96.8,15.48,0,0.203,68.66
2022-06-13 21:00,97.3,15.49,0,0.374,93.7
2022-06-13 21:15,97.4,15.45,0,0.293,59.91
2022-06-13 21:30,97.2,15.39,0,0.477,108.5
2022-06-13 21:45,97.2,15.37,0,0.344,16.93
2022-06-13 22:00,97,15.34,0,0.426,92.2
2022-06-13 22:15,96.9,15.31,0,0.138,75.79
2022-06-13 22:30,96.5,15.31,0,0.612,75.03
2022-06-13 22:45,96.7,15.22,0,0.309,119.4
2022-06-13 23:00,96.6,15.18,0,0.253,207.2
2022-06-13 23:15,96.9,15.18,0,0.103,34.36
2022-06-13 23:30,96.1,15.13,0,0.052,14.57
2022-06-13 23:45,96.3,15.05,0,0.275,63.05
2022-06-14 00:00,95.9,14.81,0,0.533,165.6
2022-06-14 00:15,96.9,14.71,0.508,0.178,151.4
2022-06-14 00:30,97.8,14.6,0.254,0.173,103.9
2022-06-14 00:45,98.1,14.41,0.762,0.858,59.4
2022-06-14 01:00,98.3,14.27,0.508,1.018,91.9
2022-06-14 01:15,98.6,14.12,0,1.033,47.03
2022-06-14 01:30,98.7,14.03,0.254,0.781,49.66
2022-06-14 01:45,98.7,14.02,0,0.406,122
2022-06-14 02:00,98.7,14.01,0.508,0.399,56.1
2022-06-14 02:15,98.8,14,0,0.083,47.64
2022-06-14 02:30,98.9,14,0.254,0.014,41.44
2022-06-14 02:45,98.8,13.88,0.508,0.267,20.66
2022-06-14 03:00,99,13.86,0,0,20.66
2022-06-14 03:15,99.1,13.87,0.254,0,20.66
2022-06-14 03:30,99.1,13.86,0,0,20.66
2022-06-14 03:45,99.1,13.82,0,0,20.38
2022-06-14 04:00,99.3,13.84,0,0,20.25
2022-06-14 04:15,99.3,13.84,0,0,20.25
2022-06-14 04:30,99.4,13.79,0,0,20.42
